Airline,stops,class,depature time,arrival time,Price,Days Left,Day of Week,Duration_log,Source_CMN,Source_IST,Source_LAX,Source_NRT,Source_PAR,Destination_CMN,Destination_IST,Destination_LAX,Destination_NRT,Destination_PAR
36,1,0,5,0,8.002570367401862,33,6,7.313220387090301,False,False,False,True,False,True,False,False,False,False
78,0,0,3,4,6.638345251317805,37,3,5.135798437050262,True,False,False,False,False,False,False,False,False,True
34,1,0,0,5,8.603857008013751,38,4,6.899723107284872,False,False,False,False,True,False,False,True,False,False
8,1,1,0,2,7.1091438984933175,35,1,6.947937068614969,False,False,False,True,False,False,False,True,False,False
98,0,0,4,4,7.826283505796484,31,4,6.709304340258298,False,True,False,False,False,False,False,True,False,False
91,1,0,2,5,6.084544970123994,9,3,5.703782474656201,True,False,False,False,False,False,False,False,False,True
98,0,1,2,2,7.02585826344944,12,6,6.684611727667927,False,False,True,False,False,False,True,False,False,False
65,1,0,1,0,8.219751649896018,29,2,7.122866658599083,False,True,False,False,False,False,False,True,False,False
4,1,0,0,3,6.88461970357998,34,0,6.152732694704104,False,False,False,False,True,False,True,False,False,False
59,2,0,2,2,8.147085574589125,35,1,7.126890808898808,False,True,False,False,False,False,False,False,True,False
36,1,0,3,0,7.069287221568535,3,4,6.380122536899765,True,False,False,False,False,False,True,False,False,False
69,2,0,0,0,8.404445457324393,21,1,6.907755278982137,False,False,True,False,False,False,False,False,False,True
34,1,0,1,0,8.537795498882982,4,5,6.887552571664617,False,True,False,False,False,False,False,True,False,False
36,1,0,3,2,7.784473235736469,4,5,7.583247524303362,True,False,False,False,False,False,False,False,True,False
39,1,1,2,0,6.90540251339854,3,4,7.346010209913293,False,False,False,True,False,False,True,False,False,False
75,0,1,0,0,5.08258379340884,13,0,5.438079308923196,False,True,False,False,False,False,False,False,False,True
12,0,1,0,2,5.78240879511139,36,2,5.220355825078324,False,False,False,False,True,True,False,False,False,False
83,1,0,4,5,8.393566866951518,39,5,7.047517221357296,False,False,False,True,False,False,False,False,False,True
77,1,1,0,2,6.882129731343165,1,2,7.126890808898808,True,False,False,False,False,False,False,False,True,False
96,1,1,1,0,6.077756915672994,38,4,6.593044534142437,False,True,False,False,False,True,False,False,False,False
96,0,1,2,3,4.747450693244862,11,5,5.438079308923196,False,False,False,False,True,False,True,False,False,False
77,1,1,5,0,6.813334703362645,23,3,7.426549072397305,False,True,False,False,False,False,False,True,False,False
98,0,0,0,4,8.314440329749761,37,3,6.499787040655854,False,True,False,False,False,False,False,False,True,False
78,0,1,4,0,6.680227129350103,6,0,5.68697535633982,False,True,False,False,False,True,False,False,False,False
77,2,0,5,4,8.005367067316664,41,0,7.383989457978509,True,False,False,False,False,False,False,False,True,False
105,1,0,2,5,7.95454781892045,13,0,7.051855622955894,False,False,False,True,False,False,False,True,False,False
77,2,1,0,2,7.098045005425268,19,6,7.240649694255466,False,False,False,False,True,False,False,False,True,False
65,1,0,2,3,6.58423875352114,24,4,6.028278520230698,False,False,False,False,True,True,False,False,False,False
92,1,1,0,5,5.656690867122351,25,5,5.720311776607412,False,False,False,False,True,False,True,False,False,False
65,1,0,0,5,7.718885475201132,39,5,6.244166900663736,False,True,False,False,False,True,False,False,False,False
34,1,0,0,0,8.857479573499408,15,2,6.882437470997847,False,False,True,False,False,False,True,False,False,False
34,2,0,4,0,8.858132578304911,6,0,7.029972911706386,False,False,True,False,False,False,True,False,False,False
98,0,1,0,0,7.310416459757567,26,6,6.672032945461067,False,False,True,False,False,False,True,False,False,False
51,1,0,4,2,6.250747145038065,3,4,6.4692503167957724,False,False,False,False,True,True,False,False,False,False
105,1,0,4,0,8.236764747675764,15,2,6.951772164398911,False,False,True,False,False,False,False,False,True,False
15,1,1,0,2,5.06398646959325,22,2,5.720311776607412,False,True,False,False,False,False,False,False,False,True
34,2,1,1,4,7.260642056871444,2,3,7.047517221357296,False,False,True,False,False,True,False,False,False,False
77,1,1,2,2,6.865369562485699,26,6,7.016609683894219,False,False,False,False,True,False,False,False,True,False
12,0,0,4,0,8.611011349618789,22,2,6.529418838262226,False,False,False,False,True,False,False,True,False,False
77,2,0,5,4,8.330188686717902,15,2,7.807916628926408,False,False,False,True,False,True,False,False,False,False
34,2,0,4,0,8.148648074907017,26,6,7.094234845924755,False,False,True,False,False,False,False,False,False,True
78,2,1,3,0,7.112449686627817,26,6,7.358830898342354,True,False,False,False,False,False,False,False,True,False
12,0,1,5,0,6.94389432559801,41,0,6.4692503167957724,False,False,True,False,False,False,False,False,False,True
77,2,1,4,4,6.8737847594109835,7,1,7.4673710669175595,False,False,False,True,False,True,False,False,False,False
26,1,0,0,5,6.400423544470402,34,0,6.052089168924417,False,True,False,False,False,False,False,False,False,True
65,1,1,3,0,6.657600178421077,9,3,7.077498053569231,True,False,False,False,False,False,False,True,False,False
28,1,1,2,5,6.502640109638261,6,0,7.094234845924755,False,False,False,True,False,False,False,True,False,False
65,1,0,4,0,8.613466543584739,5,6,6.872128101338986,False,False,False,False,True,False,False,True,False,False
65,1,1,3,0,6.807083752810442,17,4,7.258412150595307,True,False,False,False,False,False,False,True,False,False
34,1,0,4,4,8.607465246612039,32,5,6.709304340258298,False,False,False,False,True,False,False,True,False,False
72,1,1,0,2,6.408017952201567,23,3,6.942156705699469,False,False,True,False,False,False,True,False,False,False
77,2,1,4,2,7.376758407894289,37,3,7.349230824613334,False,False,False,False,True,False,False,False,True,False
61,1,1,0,5,7.2451556561761725,17,4,6.902742737158593,False,False,True,False,False,False,False,False,True,False
98,1,1,0,4,7.042985228242241,15,2,7.5652752818989315,True,False,False,False,False,False,False,False,True,False
39,2,1,0,1,6.877965950171385,27,0,7.22983877815125,False,False,False,True,False,False,True,False,False,False
36,1,0,3,2,7.015972709768819,5,6,6.774223886357614,True,False,False,False,False,False,True,False,False,False
55,1,0,4,4,8.287289340683811,30,3,6.917705609835305,False,False,True,False,False,False,False,False,False,True
91,1,1,4,0,5.57412926642933,4,5,5.783825182329737,False,False,False,False,True,True,False,False,False,False
65,2,0,3,2,7.81762544305337,11,5,7.348587530927593,True,False,False,False,False,False,False,True,False,False
78,1,1,4,2,7.057036981697891,37,3,6.897704943128636,True,False,False,False,False,False,False,True,False,False
78,0,0,2,2,6.625896219833145,4,5,5.19295685089021,False,False,False,False,True,True,False,False,False,False
34,1,1,2,5,7.11420831535102,36,2,7.01211529430638,False,False,True,False,False,True,False,False,False,False
98,1,1,4,5,6.580500431410533,31,4,7.034387929915503,False,False,False,True,False,False,False,False,False,True
34,0,1,0,2,7.635738574377539,40,6,6.586171654854675,False,False,False,False,True,False,False,True,False,False
63,1,1,5,5,6.645390014514146,32,5,6.835184586147301,False,False,True,False,False,False,False,False,False,True
78,0,0,0,0,6.551237465554902,38,4,5.247024072160486,False,False,False,False,True,True,False,False,False,False
15,1,0,1,4,6.1395827825604385,38,4,5.872117789475416,False,True,False,False,False,False,False,False,False,True
69,2,0,4,2,8.44228428321424,16,3,7.161622002939187,False,False,True,False,False,False,True,False,False,False
34,2,0,4,0,8.346269629974651,37,3,7.126890808898808,False,False,True,False,False,True,False,False,False,False
26,1,1,4,4,6.602723568195243,12,6,6.829793737512425,False,False,True,False,False,False,False,False,False,True
94,1,0,0,1,7.555413340921646,13,0,7.254884810077338,False,False,False,True,False,False,True,False,False,False
77,2,0,4,4,8.125749324670327,35,1,7.4673710669175595,False,False,False,True,False,True,False,False,False,False
1,1,0,4,5,6.764692896140299,8,2,6.163314804034641,False,False,False,False,True,False,True,False,False,False
91,1,1,2,5,5.363964647783892,27,0,5.66988092298052,True,False,False,False,False,False,False,False,False,True
65,1,0,3,4,6.62087288670092,32,5,5.940171252720432,True,False,False,False,False,False,False,False,False,True
75,1,1,0,5,6.0888407729867025,16,3,6.38856140554563,False,True,False,False,False,True,False,False,False,False
83,1,0,4,0,8.62094220930875,26,6,6.835184586147301,False,False,False,False,True,False,False,True,False,False
98,0,0,0,2,7.783911280116174,8,2,6.727431724850855,False,True,False,False,False,False,False,True,False,False
77,1,0,5,0,7.670335234257419,23,3,6.684611727667927,True,False,False,False,False,False,True,False,False,False
69,2,0,1,2,7.574029596932998,7,1,7.197435354096591,False,False,False,False,True,False,False,True,False,False
30,1,0,0,4,7.677488430348127,18,5,6.86171134048073,False,True,False,False,False,False,False,False,True,False
63,1,1,2,5,6.473057015603698,34,0,6.877296071497429,False,False,True,False,False,False,False,False,False,True
80,1,1,4,5,4.692081557977388,15,2,6.09807428216624,False,False,False,False,True,False,True,False,False,False
110,1,1,0,2,5.835073860337377,16,3,6.975413927455952,False,False,False,True,False,False,False,True,False,False
39,1,1,2,0,6.650990309165078,34,0,7.346010209913293,False,False,False,True,False,False,True,False,False,False
75,0,1,2,5,5.407261453537216,24,4,5.736572297479192,False,True,False,False,False,True,False,False,False,False
36,2,0,5,2,8.047960464948584,26,6,7.45298232946546,False,False,False,True,False,True,False,False,False,False
34,1,0,0,5,8.722987104395335,31,4,7.098375638590786,False,False,True,False,False,True,False,False,False,False
69,2,1,1,5,7.011114793972796,20,0,7.289610521451167,False,True,False,False,False,False,False,True,False,False
22,1,0,4,4,8.253704094561929,36,2,6.86171134048073,False,False,False,False,True,False,False,False,True,False
21,1,1,0,0,6.426973776564523,22,2,6.866933284461882,False,False,False,True,False,False,False,True,False,False
65,1,0,3,0,7.707664991915,22,2,7.077498053569231,True,False,False,False,False,False,False,True,False,False
77,1,1,5,0,6.964513612800746,10,4,7.265429723253953,False,False,False,True,False,True,False,False,False,False
28,1,1,2,5,7.164952370421199,35,1,7.154615356913663,False,False,False,True,False,False,False,True,False,False
28,1,1,2,5,7.164952370421199,35,1,7.102499355774649,False,False,False,True,False,False,False,True,False,False
8,1,0,1,0,8.174843717622148,12,6,6.917705609835305,False,False,True,False,False,False,False,False,True,False
83,2,0,4,4,8.792226099437553,5,6,7.02108396428914,False,False,False,False,True,False,False,False,True,False
12,0,0,4,2,8.123830552095704,15,2,6.7912214627261855,False,False,False,True,False,False,False,False,False,True
34,1,1,1,0,7.7541298561316605,17,4,7.05617528410041,False,True,False,False,False,False,False,True,False,False
59,1,1,4,4,6.652733988769905,35,1,7.085901464365611,False,True,False,False,False,False,False,False,True,False
78,0,1,0,0,4.991452474679482,31,4,5.135798437050262,True,False,False,False,False,False,False,False,False,True
77,1,0,5,2,8.319717386850606,8,2,6.917705609835305,False,True,False,False,False,False,False,False,True,False
42,0,1,2,0,6.030204375423913,6,0,6.476972362889683,False,False,True,False,False,False,False,False,False,True
21,1,1,2,0,6.81303792342279,4,5,6.802394763324311,False,True,False,False,False,False,False,False,True,False
39,1,1,4,0,6.918843575967558,31,4,7.077498053569231,True,False,False,False,False,False,False,False,True,False
2,1,0,4,2,8.300856421314949,35,1,6.946975992135418,False,False,False,False,True,False,False,True,False,False
105,1,1,4,0,7.050035786238908,39,5,6.951772164398911,False,False,True,False,False,False,False,False,True,False
12,0,0,0,2,8.607563919462283,17,4,6.579251212010101,False,False,False,False,True,False,False,True,False,False
77,1,1,5,0,6.920177798980694,14,1,7.265429723253953,False,False,False,True,False,True,False,False,False,False
91,1,0,2,4,6.448572888367985,28,1,6.856461984594587,False,False,False,False,True,True,False,False,False,False
37,1,0,0,2,8.2868135224374,24,4,7.029972911706386,True,False,False,False,False,False,False,False,True,False
12,0,1,4,4,5.565898767292815,23,3,5.220355825078324,True,False,False,False,False,False,False,False,False,True
56,2,1,1,4,6.185652913966771,2,3,7.549609165154532,False,False,False,True,False,False,False,False,False,True
86,0,1,2,0,7.220973510577858,17,4,6.413458957167357,False,False,False,True,False,False,False,True,False,False
36,1,0,2,0,6.790828126952845,21,1,7.126890808898808,False,True,False,False,False,True,False,False,False,False
41,1,0,5,2,8.194422656291962,3,4,7.355641102974253,False,False,False,True,False,False,False,False,False,True
98,1,0,0,4,8.02587603403829,22,2,7.5652752818989315,True,False,False,False,False,False,False,False,True,False
34,2,0,1,2,8.538324347591695,32,5,7.118826249062078,False,True,False,False,False,False,False,True,False,False
64,1,1,0,2,5.227358277607543,36,2,5.872117789475416,False,True,False,False,False,False,False,False,False,True
28,1,1,0,5,6.697034247666484,36,2,7.333023014386481,False,False,False,False,True,False,False,False,True,False
98,1,1,4,0,6.666575040181776,6,0,7.684783943522785,False,False,False,True,False,True,False,False,False,False
63,1,1,4,2,6.39772933538671,10,4,6.937314081223682,False,False,False,False,True,False,False,True,False,False
28,1,1,2,4,6.666575040181776,40,6,7.154615356913663,False,False,False,True,False,False,False,False,False,True
39,1,0,2,1,8.214722301491017,29,2,6.980075940561763,False,False,False,True,False,False,True,False,False,False
10,1,0,0,4,7.6079773732140445,4,5,7.21890970761906,False,False,False,True,False,False,True,False,False,False
65,1,1,4,0,6.40087187444877,6,0,6.818924065275521,False,False,False,False,True,False,False,True,False,False
36,1,1,2,0,6.424787983344543,19,6,7.085901464365611,False,True,False,False,False,True,False,False,False,False
34,1,0,2,5,8.345179921203634,13,0,7.01211529430638,False,False,True,False,False,True,False,False,False,False
36,1,0,5,2,7.76804692473619,12,6,7.393263094763838,False,False,False,True,False,False,True,False,False,False
97,1,0,0,3,6.674788638719165,21,1,6.756932389247553,False,True,False,False,False,True,False,False,False,False
26,2,0,2,0,7.126649816006932,9,3,6.9985096422506015,False,True,False,False,False,True,False,False,False,False
19,1,0,4,0,8.044241220078328,27,0,6.897704943128636,False,False,True,False,False,False,False,False,True,False
78,1,0,0,5,7.56930342744631,16,3,6.194405391104672,True,False,False,False,False,False,True,False,False,False
98,0,1,0,5,6.1465433675080625,23,3,5.634789603169249,True,False,False,False,False,False,True,False,False,False
64,1,0,0,5,8.284976099755697,34,0,7.142827401161621,False,False,True,False,False,False,True,False,False,False
21,1,0,0,5,8.116118431609365,12,6,6.917705609835305,False,False,True,False,False,False,False,False,True,False
12,0,0,2,5,6.782906086740448,18,5,5.247024072160486,False,False,False,False,True,True,False,False,False,False
26,1,0,4,2,8.449128460502108,34,0,7.034387929915503,False,True,False,False,False,False,False,True,False,False
91,1,0,5,4,6.255941961915169,35,1,6.76849321164863,False,False,False,False,True,True,False,False,False,False
99,2,0,4,5,7.696439886251146,36,2,7.138073034044347,True,False,False,False,False,False,False,True,False,False
12,0,1,0,2,5.421684780498321,30,3,5.19295685089021,True,False,False,False,False,False,False,False,False,True
69,2,1,1,2,6.91964432337455,22,2,7.161622002939187,False,True,False,False,False,False,False,True,False,False
83,2,1,4,4,7.309513525158975,10,4,6.942156705699469,False,False,False,False,True,False,False,False,True,False
34,2,0,4,0,8.857825335042643,12,6,7.1308988302963465,False,False,True,False,False,False,True,False,False,False
77,1,0,5,0,8.06397588027056,24,4,7.07326971745971,False,False,False,True,False,False,True,False,False,False
59,2,0,2,0,7.0708940163593175,1,2,7.077498053569231,True,False,False,False,False,False,True,False,False,False
81,1,0,5,4,7.196596679153765,26,6,6.606650186198215,True,False,False,False,False,False,True,False,False,False
21,1,1,2,2,6.884895984836055,20,0,7.016609683894219,False,True,False,False,False,False,False,False,True,False
59,2,0,2,5,8.147085574589125,9,3,7.1891677384203225,False,True,False,False,False,False,False,False,True,False
98,0,0,2,2,8.445654224233921,7,1,6.684611727667927,False,False,True,False,False,False,True,False,False,False
34,0,1,4,0,7.68285104218925,40,6,6.529418838262226,False,False,False,False,True,False,False,True,False,False
12,2,1,4,4,7.471146787049534,3,4,7.492760300922379,False,False,False,True,False,True,False,False,False,False
71,0,1,5,2,5.922677011680996,19,6,6.476972362889683,False,False,True,False,False,False,False,False,False,True
30,1,1,0,0,6.482602636954296,23,3,7.064759027791802,False,False,False,False,True,False,False,False,True,False
12,0,1,2,5,7.649978297188675,41,0,6.522092798170152,False,False,False,False,True,False,False,True,False,False
53,1,0,5,0,8.052869401301667,36,2,7.4133673356952405,False,False,True,False,False,False,False,False,True,False
99,1,0,4,0,8.392649856341636,8,2,6.829793737512425,False,False,True,False,False,False,False,False,True,False
98,0,0,0,2,7.143854541456563,4,5,5.393627546352362,False,True,False,False,False,False,False,False,False,True
77,1,0,5,4,7.690286020676768,21,1,6.652863029353347,True,False,False,False,False,False,True,False,False,False
12,1,1,4,2,6.456235761113554,23,3,7.069023426578259,True,False,False,False,False,False,False,True,False,False
96,0,1,0,0,5.520460417528663,16,3,5.272999558563747,False,False,False,False,True,True,False,False,False,False
69,2,1,4,0,5.507402560611206,18,5,7.487173694213739,False,True,False,False,False,True,False,False,False,False
65,1,0,0,3,6.606379879398354,32,5,6.61338421837956,False,True,False,False,False,True,False,False,False,False
26,1,1,2,5,5.55759996447812,13,0,5.940171252720432,False,True,False,False,False,False,False,False,False,True
64,1,1,5,5,6.977188053697474,5,6,6.840546529288687,False,False,True,False,False,False,True,False,False,False
12,0,1,2,5,5.710857388328163,27,0,5.247024072160486,False,False,False,False,True,True,False,False,False,False
98,0,0,2,5,7.465288900713235,4,5,5.66988092298052,False,True,False,False,False,True,False,False,False,False
12,0,0,0,4,8.87594397929931,4,5,6.484635235635252,False,False,True,False,False,False,False,False,False,True
48,1,1,2,5,6.501830065041516,12,6,6.970730078143525,False,False,False,True,False,False,False,True,False,False
105,2,0,2,2,7.976114524479226,11,5,6.950814768442584,False,False,False,True,False,False,False,True,False,False
34,1,0,4,4,8.874962736060974,12,6,6.654152520183219,False,False,True,False,False,False,False,False,False,True
36,1,1,1,0,6.140746249823736,26,6,6.396929655216146,False,True,False,False,False,True,False,False,False,False
64,1,1,0,2,5.913232698838408,3,4,5.872117789475416,False,True,False,False,False,False,False,False,False,True
12,0,1,4,0,5.504111279527133,29,2,5.220355825078324,True,False,False,False,False,False,False,False,False,True
98,0,1,2,5,6.331270506409872,30,3,5.66988092298052,False,True,False,False,False,True,False,False,False,False
35,1,1,0,0,6.663132695990803,10,4,6.980075940561763,False,False,False,True,False,False,False,True,False,False
9,1,1,4,2,6.332711082889495,18,5,6.835184586147301,False,False,False,False,True,False,False,True,False,False
77,1,1,5,0,6.868182503862314,24,4,7.07326971745971,False,False,False,True,False,False,True,False,False,False
26,2,0,2,0,6.991195286215975,21,1,6.9985096422506015,False,True,False,False,False,True,False,False,False,False
28,1,1,2,5,6.502640109638261,10,4,7.154615356913663,False,False,False,True,False,False,False,True,False,False
34,1,0,0,0,8.857517997352941,20,0,6.882437470997847,False,False,True,False,False,False,True,False,False,False
28,2,1,0,4,6.777076955340021,25,5,7.222566018822171,False,False,False,True,False,False,False,False,False,True
99,2,1,1,0,7.0593598631140315,11,5,7.10085190894405,False,False,True,False,False,False,True,False,False,False
37,1,1,0,2,6.8471769060962036,2,3,7.038783541388542,False,False,False,False,True,False,False,False,True,False
59,2,0,4,0,8.223525239279658,30,3,7.6638772587034705,False,False,False,True,False,True,False,False,False,False
61,1,0,5,2,8.119339046309408,34,0,6.892641641172089,False,True,False,False,False,False,False,False,True,False
78,0,0,4,0,7.662876758369888,28,1,5.68697535633982,False,True,False,False,False,True,False,False,False,False
77,1,0,5,2,7.72546247947749,29,2,7.355641102974253,False,False,False,True,False,False,True,False,False,False
12,2,1,0,4,6.989703861629304,29,2,7.61085279039525,True,False,False,False,False,False,False,False,True,False
78,0,1,4,0,6.024996030316775,41,0,5.579729825986222,True,False,False,False,False,False,True,False,False,False
26,1,0,0,5,6.117215752413542,14,1,6.09807428216624,False,True,False,False,False,False,False,False,False,True
28,1,1,0,0,6.720099520597481,4,5,7.138866999945524,False,False,False,False,True,False,False,False,True,False
77,1,1,0,2,6.85971982994358,10,4,7.126890808898808,True,False,False,False,False,False,False,False,True,False
39,2,0,4,1,7.84072612110749,20,0,7.402451520818244,False,False,False,True,False,False,True,False,False,False
77,1,1,5,0,6.856882948608381,38,4,7.265429723253953,False,False,False,True,False,True,False,False,False,False
75,0,1,2,5,5.1552549837061985,22,2,5.736572297479192,False,True,False,False,False,True,False,False,False,False
34,1,0,4,1,8.874962736060974,13,0,6.745236349484363,False,False,True,False,False,False,False,False,False,True
69,2,0,0,2,8.439953551475066,28,1,7.038783541388542,False,False,True,False,False,False,True,False,False,False
19,2,0,4,0,8.487960036145962,18,5,7.02108396428914,False,False,True,False,False,False,False,False,False,True
59,1,1,4,2,5.81353333861532,38,4,6.1092475827643655,False,False,False,False,True,False,True,False,False,False
10,1,0,0,4,7.6079773732140445,21,1,7.237059026124737,False,False,False,True,False,False,False,False,False,True
77,1,1,0,1,6.391414474528037,30,3,6.745236349484363,True,False,False,False,False,False,True,False,False,False
77,2,1,4,4,6.925496960458294,26,6,7.4673710669175595,False,False,False,True,False,True,False,False,False,False
64,1,0,2,5,6.422597401964724,22,2,5.91350300563827,False,True,False,False,False,False,False,False,False,True
77,1,1,5,2,6.884895984836055,8,2,7.734121303328305,True,False,False,False,False,False,False,False,True,False
98,0,1,0,2,5.362699625477305,40,6,5.393627546352362,False,True,False,False,False,False,False,False,False,True
34,1,0,0,0,8.749618335176438,34,0,6.709304340258298,False,False,True,False,False,False,False,False,False,True
29,2,0,4,0,7.900206731821651,16,3,7.226209010100671,False,False,False,False,True,False,False,False,True,False
75,0,1,2,5,5.905171094167382,26,6,5.3230099791384085,False,False,False,False,True,False,True,False,False,False
21,1,1,2,5,6.884895984836055,39,5,7.154615356913663,False,True,False,False,False,False,False,False,True,False
97,1,1,3,4,5.402407075072418,14,1,6.003887067106539,True,False,False,False,False,False,False,False,False,True
12,0,1,0,0,5.842935536048777,31,4,5.247024072160486,False,False,False,False,True,True,False,False,False,False
0,0,1,4,0,7.1978095355789735,21,1,6.51471269087253,False,False,True,False,False,False,False,False,True,False
98,0,0,4,0,6.977188053697474,15,2,5.393627546352362,False,False,False,False,True,False,True,False,False,False
78,0,1,0,2,5.097546666085552,33,6,5.135798437050262,True,False,False,False,False,False,False,False,False,True
98,2,0,4,5,7.915895664486171,32,5,7.43543801981455,True,False,False,False,False,False,False,False,True,False
4,1,0,0,3,6.702684919175299,7,1,6.639875833826536,False,False,False,False,True,False,True,False,False,False
31,1,1,0,0,6.359227788032135,24,4,6.912742820493176,False,False,False,False,True,False,False,False,True,False
53,0,0,0,0,8.630968205675082,22,2,6.543911845564792,False,False,True,False,False,False,False,False,True,False
12,1,0,2,4,7.796757030618622,29,2,7.316548177182976,True,False,False,False,False,False,False,True,False,False
69,2,1,0,4,7.072498233501799,18,5,7.326465613840322,False,False,False,True,False,True,False,False,False,False
13,1,0,5,0,7.894586484189498,12,6,7.573017256052546,False,False,False,False,True,False,False,False,True,False
53,0,1,2,4,7.4901775813851055,15,2,6.380122536899765,False,False,False,True,False,False,False,True,False,False
65,2,1,3,2,6.997138840116823,25,5,7.3031700512368,True,False,False,False,False,False,False,True,False,False
12,1,0,0,4,8.876698127148023,18,5,6.633318433280377,False,False,True,False,False,False,False,False,False,True
34,1,1,2,5,7.257411650261723,7,1,7.01211529430638,False,False,True,False,False,True,False,False,False,False
34,1,0,0,0,8.700988661466193,35,1,6.917705609835305,False,False,True,False,False,False,True,False,False,False
21,1,1,5,4,6.77090409623294,39,5,7.106606137727303,False,False,True,False,False,False,False,False,True,False
77,1,1,5,0,6.680227129350103,41,0,7.07326971745971,False,False,False,True,False,False,True,False,False,False
65,1,1,4,0,6.961191775071309,28,1,6.877296071497429,False,False,False,False,True,False,False,True,False,False
84,1,1,0,1,6.632317932946793,18,5,7.118826249062078,False,False,False,True,False,False,False,False,False,True
78,2,1,3,0,5.955396857946105,37,3,6.421622267806518,True,False,False,False,False,False,True,False,False,False
53,0,0,0,0,8.630968205675082,14,1,6.543911845564792,False,False,True,False,False,False,False,False,True,False
37,1,1,5,0,7.173682419630889,5,6,7.19668657083435,False,False,False,True,False,True,False,False,False,False
81,1,0,4,5,7.420548964842826,26,6,6.522092798170152,True,False,False,False,False,False,True,False,False,False
64,1,1,0,5,6.830982220176224,26,6,6.877296071497429,False,True,False,False,False,False,False,True,False,False
64,1,0,0,5,8.305137937087448,31,4,7.142827401161621,False,False,True,False,False,False,True,False,False,False
39,1,1,2,0,6.69202170584294,32,5,7.346010209913293,False,False,False,True,False,False,True,False,False,False
77,1,1,5,0,6.813334703362645,28,1,7.426549072397305,False,True,False,False,False,False,False,True,False,False
55,1,0,4,5,7.891360674940615,19,6,7.142827401161621,False,False,False,False,True,False,False,True,False,False
0,0,1,4,0,7.215828041081652,37,3,6.51471269087253,False,False,True,False,False,False,False,False,True,False
81,1,0,4,5,7.202847329608931,36,2,6.522092798170152,True,False,False,False,False,False,True,False,False,False
34,1,0,0,0,8.875038250503147,17,4,6.745236349484363,False,False,True,False,False,False,False,False,False,True
78,0,1,2,5,5.989788142727037,13,0,5.66988092298052,False,True,False,False,False,True,False,False,False,False
51,1,0,1,2,6.465522446681758,12,6,6.5998704992128365,False,False,False,False,True,True,False,False,False,False
4,1,0,2,3,6.571093024308637,5,6,6.263398262591624,False,False,False,False,True,False,True,False,False,False
97,1,1,3,4,5.488607092991169,8,2,6.003887067106539,True,False,False,False,False,False,False,False,False,True
59,2,1,4,4,7.3928445456459135,1,2,7.492760300922379,False,False,False,True,False,True,False,False,False,False
12,0,0,1,4,7.080026499922591,19,6,5.393627546352362,False,True,False,False,False,False,False,False,False,True
77,2,0,5,4,8.314440329749761,7,1,7.383989457978509,True,False,False,False,False,False,False,False,True,False
98,0,0,2,3,6.974665984264764,32,5,5.3471075307174685,False,False,False,False,True,False,True,False,False,False
65,1,0,4,0,7.5460449260573625,5,6,6.829793737512425,False,False,False,False,True,False,False,True,False,False
77,1,0,0,2,8.318400730965859,15,2,7.240649694255466,False,True,False,False,False,False,False,False,True,False
77,2,1,0,4,6.91214562728343,9,3,7.605890001053122,True,False,False,False,False,False,False,False,True,False
97,1,1,0,3,6.355013312114854,11,5,6.785587645007929,False,True,False,False,False,True,False,False,False,False
61,1,1,5,2,6.89588510641165,13,0,6.721425700790643,False,True,False,False,False,False,False,False,True,False
69,2,0,4,2,7.723314763582128,35,1,7.150701457592526,False,False,True,False,False,False,False,False,False,True
65,1,0,0,2,8.881586273748937,3,4,6.872128101338986,False,False,True,False,False,False,True,False,False,False
39,1,1,4,0,6.446433850119235,21,1,7.254884810077338,False,True,False,False,False,False,False,False,True,False
55,1,1,4,4,7.066526695315831,25,5,6.721425700790643,False,False,True,False,False,False,False,False,False,True
21,1,1,0,0,6.920177798980694,32,5,7.02108396428914,False,False,False,True,False,False,False,True,False,False
12,0,1,0,2,6.101618555599874,13,0,5.220355825078324,False,False,False,False,True,True,False,False,False,False
20,2,0,2,4,8.523195143611872,25,5,7.937374696163295,False,False,False,True,False,True,False,False,False,False
91,1,1,5,0,5.323985113296614,35,1,7.094234845924755,False,False,False,False,True,True,False,False,False,False
69,2,1,0,5,6.519501207604327,26,6,7.094234845924755,False,False,True,False,False,False,False,False,False,True
39,1,0,2,1,7.604620538910493,30,3,7.029972911706386,False,False,False,True,False,False,True,False,False,False
77,2,1,4,4,7.358002529862195,15,2,7.455876687491824,False,False,False,True,False,True,False,False,False,False
78,1,0,4,2,7.812175838285805,25,5,7.764296006450518,True,False,False,False,False,False,False,True,False,False
78,0,0,4,0,6.804692122372995,27,0,5.579729825986222,True,False,False,False,False,False,True,False,False,False
39,2,1,2,0,6.76935490924611,33,6,7.333023014386481,False,False,False,True,False,False,True,False,False,False
77,2,0,0,4,7.995407727413904,37,3,7.605890001053122,True,False,False,False,False,False,False,False,True,False
98,0,0,4,0,7.189695900804804,1,2,5.68697535633982,False,True,False,False,False,True,False,False,False,False
34,1,0,4,4,8.606774263908468,15,2,6.709304340258298,False,False,False,False,True,False,False,True,False,False
12,2,0,2,4,8.504229525024378,1,2,7.536363938404511,True,False,False,False,False,False,False,False,True,False
63,1,1,5,2,5.937747264601994,8,2,7.495541943884256,False,False,False,False,True,False,False,True,False,False
39,1,1,0,0,6.732723090074992,2,3,6.882437470997847,False,True,False,False,False,False,False,False,True,False
98,0,0,0,0,7.519746632581073,32,5,5.393627546352362,False,False,False,False,True,False,True,False,False,False
